,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,SUPVISOR,SIZEFIRM,COUNTRYW,YSTARTWK,MSTARTWK,WAYJFOUN,FTPT,FTPTREAS,TEMP,TEMPREAS,TEMPDUR,TEMPAGCY,SHIFTWK,EVENWK,NIGHTWK,SATWK,SUNWK,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,WAYMORE,HWWISH,HOMEWK,LOOKOJ,LOOKREAS,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,LEAVREAS,STAPROPR,SEEKWORK,SEEKREAS,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,AVAIREAS,PRESEEK,NEEDCARE,REGISTER,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,COURPURP,COURWORH,HATYEAR,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,METHFW,LENTR4W,PURP4W,STARTIME,LEAVCLAS,INCDECIL,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS
42529,0.02205,Q1,2013,3,4,SI,3.0,1,9,1,2,1,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,6.0,0.0,5,4,9.0,3,2,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1980,2.0,999.0,,2.0,0,L,0.0,9.0,9.0,999,4.0,99.0,9,9,B,3
42538,0.063585,Q3,2013,33,34,SI,4.0,1,9,1,2,8,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,7.0,5.0,9,4,9.0,3,3,1,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,2,9,2,2,9.0,2,999,9,9,2003,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,1
42539,0.0516475,Q2,2013,20,21,SI,3.0,1,9,4,2,5,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,1990,99.0,99.0,9,4,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1979,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,3
42541,0.0259,Q3,2013,36,37,SI,4.0,1,9,2,2,9,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,6.0,1.0,9,4,9.0,3,3,0,1,1,1,1,1,1,0,0,1,0,0,0,9.0,2,4.0,1,9,2,2,9.0,2,999,9,9,2001,3.0,999.0,999.0,9.0,0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,2
42564,0.015545,Q4,2013,41,42,SI,3.0,1,9,4,2,10,2013,1,2.0,47.0,000-OWN COUNTRY,11.0,005-EU28,1,99,0.0,9,2.0,15,000-OWN COUNTRY,1997,99.0,9.0,1,9.0,1.0,9.0,9,0.0,3.0,3,3,3,3,40,40,,,97,1.0,4,60.0,3,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,9.0,1,9.0,9,9,4,2,9.0,1,16,1,4,1993,1.0,200.0,999.0,9.0,1,H,0.0,,,192,,,H,9,9,3
42571,0.037735,Q1,2013,12,13,SI,4.0,1,9,2,2,3,2013,1,2.0,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2008,99.0,9.0,9,4,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,1,2,9.0,1,20,2,5,1989,2.0,999.0,999.0,3.0,1,M,0.0,,,999,8.0,99.0,9,9,9,3
42573,0.04155,Q1,2013,9,10,SI,4.0,1,9,5,2,2,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,12.0,0.0,9,4,9.0,3,3,1,1,1,1,1,1,1,0,0,0,1,0,0,9.0,1,9.0,1,9,2,2,9.0,1,12,1,5,1991,2.0,999.0,999.0,3.0,1,M,0.0,,,999,5.0,99.0,9,9,9,5
42583,0.0450375,Q3,2013,37,38,SI,4.0,1,9,3,2,9,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,0.0,9,2.0,14,000-OWN COUNTRY,2010,99.0,9.0,1,9.0,1.0,9.0,9,0.0,3.0,3,3,3,3,40,40,,,97,1.0,3,50.0,3,1,7,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,2,0,0,1,1,1,1,1,0,0,1,0,0,0,9.0,1,9.0,9,9,4,2,9.0,1,7,1,1,2009,1.0,400.0,999.0,9.0,1,H,0.0,,,36,,,H,9,9,5
42590,0.0242125,Q3,2013,28,29,SI,3.0,1,9,1,2,7,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,2.0,15,000-OWN COUNTRY,1995,99.0,9.0,1,9.0,1.0,9.0,9,0.0,3.0,3,3,3,3,50,50,,,97,0.0,9,,3,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,9,9.0,9,9,4,2,9.0,2,999,9,9,2010,1.0,200.0,999.0,9.0,0,H,0.0,9.0,9.0,216,,,G,9,9,4
42594,0.087445,Q2,2013,14,15,SI,,1,9,1,2,4,2013,1,2.0,32.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,8.0,1.0,5,4,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1993,2.0,999.0,,2.0,0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,B,2
42596,0.0374625,Q3,2013,33,34,SI,4.0,1,9,4,2,8,2013,1,2.0,,005-EU28,11.0,005-EU28,2,99,5.0,9,2.0,14,005-EU28,2013,8.0,,2,,2.0,,1,1.0,1.0,2,3,1,1,15,15,,,97,1.0,2,40.0,3,1,7,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,1,0,1,1,1,0,1,1,0,0,1,0,0,1,9.0,1,9.0,9,9,4,3,5.0,2,999,9,9,2011,1.0,500.0,999.0,9.0,0,M,0.0,9.0,9.0,0,,,H,9,9,2
42603,0.0273025,Q3,2013,29,30,SI,4.0,1,9,5,2,7,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,3,1,1,1,1,1,1,1,0,0,1,1,0,1,9.0,1,9.0,5,9,2,2,9.0,1,8,1,5,1999,2.0,999.0,999.0,3.0,1,M,0.0,,,999,,99.0,9,9,9,4
42607,0.0317175,Q3,2013,34,35,SI,3.0,1,9,4,2,8,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,2.0,14,005-EU28,2013,7.0,,1,9.0,2.0,,1,0.0,1.0,3,3,3,3,40,40,,,97,0.0,9,,3,1,7,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,9,9.0,9,9,4,2,9.0,2,999,9,9,2002,1.0,900.0,999.0,9.0,0,H,0.0,9.0,9.0,1,,,A,9,9,5
42612,0.02541,Q2,2013,14,15,SI,4.0,1,9,5,2,4,2013,1,2.0,32.0,005-EU28,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,2,3,0,0,1,0,0,1,0,0,0,1,0,0,0,9.0,1,9.0,2,9,4,1,,2,999,9,9,2010,2.0,999.0,999.0,3.0,1,H,0.0,,,999,,99.0,9,9,9,3
42613,0.0196075,Q2,2013,16,17,SI,4.0,1,9,1,2,4,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,6.0,1.0,9,4,9.0,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,1,9,1,2,9.0,2,999,9,9,1983,2.0,999.0,999.0,1.0,0,M,0.0,9.0,9.0,999,6.0,99.0,9,9,9,2
42621,0.0945975,Q4,2013,45,46,SI,,1,9,2,2,11,2013,1,2.0,32.0,005-EU28,5.0,005-EU28,1,99,,9,9.0,99,NO ANSWER,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,6.0,3.0,9,4,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,2,4.0,1,9,2,2,9.0,2,999,9,9,2009,,,999.0,,0,H,0.0,9.0,9.0,999,7.0,99.0,,9,9,2
42624,0.0668625,Q3,2013,27,28,SI,4.0,1,9,1,2,7,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,7,5.0,1,1.0,15,005-EU28,2003,99.0,9.0,1,9.0,1.0,9.0,9,0.0,3.0,3,3,3,3,40,0,,,99,0.0,9,,2,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,3,0,0,1,0,0,0,1,0,0,1,0,0,1,9.0,9,9.0,9,9,4,2,9.0,1,40,1,4,2003,1.0,700.0,999.0,9.0,1,M,0.0,,,120,,,H,9,9,1
42636,0.02599,Q2,2013,21,22,SI,4.0,1,9,1,2,5,2013,1,2.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,1.0,0.0,5,4,9.0,3,2,0,1,0,1,1,1,1,0,0,1,0,0,1,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1974,2.0,999.0,,1.0,0,L,0.0,9.0,9.0,999,3.0,99.0,9,9,H,2
42678,0.02969,Q1,2013,13,14,SI,3.0,1,9,1,2,3,2013,1,1.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,3,1,1,1,1,1,1,0,0,0,1,1,0,0,9.0,1,9.0,5,9,4,2,9.0,2,999,9,9,2007,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999,,99.0,9,9,9,4
42687,0.0267725,Q2,2013,14,15,SI,3.0,1,9,5,2,4,2013,1,1.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,9.0,0.0,9,4,9.0,3,3,1,1,1,1,1,1,0,0,0,0,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1971,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,6.0,99.0,9,9,9,2
42733,0.0248825,Q3,2013,35,36,SI,4.0,1,9,2,2,8,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,3.0,9.0,9,4,9.0,3,3,1,0,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,2003,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,4
42739,0.057515,Q2,2013,16,17,SI,3.0,1,9,5,2,4,2013,1,1.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,2.0,0.0,5,4,9.0,3,1,1,0,1,1,1,1,0,0,0,1,1,0,0,9.0,1,9.0,1,9,1,2,9.0,2,999,9,9,1977,2.0,999.0,,1.0,0,M,0.0,9.0,9.0,999,2.0,99.0,9,9,B,5
42743,0.0227225,Q1,2013,11,12,SI,4.0,1,9,2,2,3,2013,1,2.0,20.0,NO ANSWER,,NO ANSWER,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,1,0,0,1,1,0,0,1,0,0,1,0,0,0,9.0,1,9.0,4,9,4,2,9.0,2,999,9,9,2008,2.0,999.0,999.0,1.0,0,M,0.0,9.0,9.0,999,,99.0,9,9,9,4
42752,0.03818,Q3,2013,38,39,SI,3.0,1,9,5,2,9,2013,1,2.0,65.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2000,99.0,99.0,9,4,9.0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,1973,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,2
42755,0.0312775,Q1,2013,5,6,SI,3.0,1,9,1,2,1,2013,1,1.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,11.0,0.0,5,4,9.0,3,1,1,1,1,1,1,1,0,0,0,0,1,0,0,9.0,1,9.0,1,9,1,2,9.0,2,999,9,9,1973,2.0,999.0,300.0,1.0,0,M,0.0,9.0,9.0,999,2.0,99.0,9,9,F,2
42766,0.0573775,Q2,2013,17,18,SI,4.0,1,9,1,2,4,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,2.0,15,000-OWN COUNTRY,2012,6.0,0.0,1,9.0,1.0,9.0,9,0.0,3.0,3,3,3,3,40,40,,,97,1.0,4,45.0,3,1,1,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,2009,1.0,100.0,999.0,9.0,0,H,,9.0,9.0,10,,,F,9,9,2
42780,0.02991,Q1,2013,9,10,SI,4.0,1,9,3,2,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,2.0,15,000-OWN COUNTRY,2012,9.0,1.0,2,,2.0,,4,0.0,1.0,2,3,2,2,40,48,,,16,1.0,4,50.0,2,1,2,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,1,1,1,1,1,1,1,0,0,0,1,0,1,9.0,1,9.0,9,9,4,2,9.0,1,3,1,5,2012,1.0,100.0,999.0,9.0,1,H,0.0,,,5,,,H,9,9,3
42783,0.021325,Q1,2013,8,9,SI,3.0,1,9,1,2,2,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,1.0,0.0,5,4,9.0,3,1,1,0,1,1,1,1,0,0,0,1,1,0,0,9.0,1,9.0,1,9,1,2,9.0,2,999,9,9,1992,2.0,999.0,700.0,1.0,0,L,0.0,9.0,9.0,999,2.0,99.0,9,9,F,3
42785,0.0404325,Q2,2013,15,16,SI,3.0,1,9,2,2,4,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,12.0,0.0,9,4,9.0,3,3,0,0,1,1,1,1,1,0,0,1,0,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,1991,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,4
42799,0.01841,Q1,2013,5,6,SI,4.0,1,9,4,2,1,2013,1,2.0,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2010,99.0,1.0,9,4,9.0,3,3,1,0,0,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,1976,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,2
42812,0.0539175,Q2,2013,21,22,SI,3.0,1,9,5,2,5,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2010,99.0,1.0,9,4,9.0,3,3,0,0,1,1,1,1,0,0,0,1,0,0,0,9.0,1,9.0,1,9,4,2,9.0,2,999,9,9,2004,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,4
42825,0.0315775,Q3,2013,34,35,SI,4.0,1,9,1,2,8,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,4.0,0.0,9,4,9.0,3,3,1,1,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1994,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999,7.0,99.0,9,9,9,6
42852,0.0289975,Q4,2013,40,41,SI,3.0,1,9,3,2,10,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,2.0,15,000-OWN COUNTRY,1997,99.0,9.0,1,9.0,1.0,9.0,9,0.0,1.0,3,3,2,3,40,40,,,97,1.0,3,55.0,3,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,1994,1.0,700.0,999.0,9.0,0,M,0.0,9.0,9.0,192,,,F,9,9,4
42863,0.01692,Q1,2013,2,3,SI,4.0,1,9,2,2,1,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2011,10.0,0.0,9,4,9.0,3,3,1,1,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,1,9,2,2,9.0,2,999,9,9,1987,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999,5.0,99.0,9,9,9,4
42867,0.03214,Q2,2013,18,19,SI,3.0,1,9,5,2,5,2013,1,2.0,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,4.0,1.0,5,4,9.0,3,1,1,0,1,1,1,1,0,0,0,0,1,0,0,9.0,1,9.0,1,9,1,2,9.0,2,999,9,9,1988,2.0,999.0,,1.0,0,L,0.0,9.0,9.0,999,2.0,99.0,9,9,H,4
42873,0.0499725,Q4,2013,45,46,SI,4.0,1,9,4,2,11,2013,1,1.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,1.0,14,000-OWN COUNTRY,2009,99.0,9.0,1,9.0,1.0,9.0,9,0.0,3.0,3,3,3,3,45,45,10.0,,97,0.0,9,,2,1,6,1,9,99,9,9999,99.0,99.0,9,9,9.0,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,9.0,9,9.0,9,9,4,2,9.0,2,999,9,9,2005,1.0,200.0,999.0,9.0,0,H,0.0,9.0,9.0,48,,,B,9,9,4
42879,0.034325,Q2,2013,16,17,SI,4.0,1,9,4,2,4,2013,1,2.0,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2,99,5.0,9,2.0,14,005-EU28,2013,3.0,,2,,2.0,,4,1.0,3.0,3,3,3,1,9,9,,,97,1.0,4,40.0,3,1,4,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,0,0,0,1,0,1,1,0,0,1,0,0,0,9.0,1,9.0,9,9,4,1,3.0,2,999,9,9,2012,1.0,500.0,999.0,9.0,1,M,0.0,,,1,,,G,9,9,4
42883,0.06029,Q4,2013,46,47,SI,4.0,1,9,5,2,11,2013,1,2.0,47.0,NO ANSWER,,NO ANSWER,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,3,1,1,1,1,1,0,0,0,0,0,1,0,0,9.0,1,9.0,5,9,2,2,9.0,2,999,9,9,1976,2.0,999.0,999.0,3.0,0,L,0.0,9.0,9.0,999,,99.0,9,9,9,2
42907,0.0190975,Q1,2013,1,2,SI,3.0,1,9,3,2,1,2013,1,1.0,32.0,005-EU28,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,0,9999,99.0,99.0,9,4,9.0,3,3,1,1,1,1,1,1,1,0,0,1,1,0,0,9.0,1,9.0,2,9,4,2,9.0,2,999,9,9,1998,2.0,999.0,999.0,3.0,0,M,0.0,9.0,9.0,999,,99.0,9,9,9,4
42923,0.0218825,Q4,2013,48,49,SI,4.0,1,9,1,2,11,2013,1,2.0,20.0,005-EU28,0.0,000-OWN COUNTRY,2,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2013,9.0,5.0,5,4,9.0,3,1,0,0,1,1,1,1,1,0,0,1,0,0,0,9.0,1,9.0,2,9,4,1,5.0,2,999,9,9,2009,2.0,999.0,,1.0,1,M,0.0,,,999,2.0,99.0,9,9,G,4
42925,0.025075,Q4,2013,46,47,SI,4.0,1,9,2,2,11,2013,1,1.0,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1,99,5.0,9,2.0,14,000-OWN COUNTRY,2013,9.0,1.0,1,9.0,2.0,,3,0.0,3.0,3,3,3,3,40,40,,,97,1.0,4,45.0,3,1,2,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,3,0,0,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,1999,1.0,600.0,999.0,9.0,0,H,0.0,9.0,9.0,2,,,H,9,9,2
42947,0.04842,Q3,2013,31,32,SI,3.0,1,9,3,2,8,2013,1,1.0,47.0,005-EU28,0.0,000-OWN COUNTRY,1,99,9.0,9,9.0,99,NOT APPLICABLE,9999,99.0,9.0,9,9.0,9.0,9.0,9,9.0,9.0,9,9,9,9,99,99,99.0,99.0,99,9.0,9,99.0,9,9,9,9,9,99,1,2012,12.0,0.0,5,4,9.0,3,2,1,0,1,1,0,1,1,0,0,0,1,0,0,9.0,1,9.0,1,9,1,2,9.0,2,999,9,9,1984,2.0,999.0,,2.0,0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,F,1
43005,0.0197925,Q2,2013,17,18,SI,4.0,1,9,2,2,4,2013,1,1.0,47.0,NO ANSWER,,NO ANSWER,2,99,5.0,9,2.0,15,000-OWN COUNTRY,2013,2.0,0.0,1,9.0,2.0,,3,0.0,3.0,3,3,2,3,40,40,,,97,1.0,3,70.0,3,1,2,1,9,99,9,9999,99.0,99.0,9,9,9.0,3,2,0,1,1,1,1,1,0,0,0,0,0,0,1,9.0,1,9.0,9,9,4,2,9.0,2,999,9,9,1981,1.0,700.0,999.0,9.0,0,L,0.0,9.0,9.0,2,,,F,9,9,1
