,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,COUNTRYW,YSTARTWK,MSTARTWK,FTPT,TEMP,TEMPDUR,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,HWWISH,LOOKOJ,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,STAPROPR,SEEKWORK,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,ILOSTAT,DURUNE,EDUC4WN,HATLEV1D,STARTIME,LEAVCLAS,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS,HATVOC,EDUCVOC,nace2j1d_g,nacepr1d_g
60113,0.2735916413,_A,2004,19,20,RO,1,9,3,2,5,2004,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,1998,99,5,4,2.0,1.0,0,0,1,0,1,1,0,0,1,0,0,0,0,9.0,1,2,9,2.0,999,2,1.0,0.0,M,999,8.0,9.0,9.0,,05,9,9,9.0,
60144,0.2653508331,_A,2004,25,26,RO,1,9,3,2,6,2004,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,2002,12,0,4,2.0,3.0,0,1,1,1,0,1,1,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,6.0,9.0,9.0,,04,9,9,9.0,
60148,0.3902606161,_A,2004,25,26,RO,1,9,1,2,6,2004,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,0.0,9999,99,9,4,,1.0,0,0,1,1,1,1,1,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,1.0,0.0,H,999,,9.0,9.0,9.0,03,9,9,9.0,9.0
60152,0.407158269,_A,2004,21,22,RO,1,9,4,2,5,2004,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,0.0,9999,99,9,4,2.0,3.0,1,0,1,0,1,0,1,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,L,999,,9.0,9.0,9.0,05,9,9,9.0,9.0
60159,0.4513774558,_A,2004,19,20,RO,1,9,2,2,5,2004,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,0.0,9,000-OWN COUNTRY,1992,99,2,9.0,9.0,0,35,99.0,99.0,2.0,1.0,50.0,1,1,9,99,9.0,9999,99,9,9,,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,1,9.0,0.0,M,144,,,9.0,9.0,6+,9,9,9.0,9.0
60168,0.3910708817,_A,2004,25,26,RO,1,9,2,2,6,2004,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,0.0,9999,99,9,4,6.0,3.0,0,0,1,0,1,1,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,,9.0,9.0,9.0,04,9,9,9.0,9.0
60171,0.2618150531,_A,2004,15,16,RO,1,9,4,2,4,2004,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,1995,99,9,4,,3.0,1,1,1,1,0,0,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,L,999,8.0,9.0,9.0,9.0,01,9,9,9.0,9.0
60191,0.4571597654,_A,2004,20,21,RO,1,9,2,2,5,2004,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,2003,5,5,4,3.0,3.0,1,0,1,0,1,0,1,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,5.0,9.0,9.0,,6+,9,9,9.0,
60216,0.1705811526,_A,2004,16,17,RO,1,9,4,2,4,2004,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,0.0,9999,99,9,4,3.0,2.0,0,0,0,1,0,1,0,0,1,0,0,0,0,9.0,1,2,9,2.0,999,2,2.0,0.0,M,999,,9.0,9.0,9.0,03,9,9,9.0,9.0
60257,0.4342397425,_A,2004,21,22,RO,1,9,4,2,5,2004,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,2002,1,5,4,2.0,3.0,1,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,L,999,7.0,9.0,9.0,,05,9,9,9.0,
60330,0.2736017299,_A,2004,14,15,RO,1,9,3,2,4,2004,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,5.0,9,000-OWN COUNTRY,2000,99,1,1.0,9.0,0,50,,,,,60.0,1,2,0,30,9.0,9999,99,9,9,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,9,2,9,2.0,999,1,9.0,0.0,M,48,,,,9.0,04,9,9,,9.0
60342,0.1475081278,_A,2004,20,21,RO,1,9,4,2,5,2004,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,1999,99,5,4,,3.0,0,0,0,1,1,1,0,0,1,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,8.0,9.0,9.0,,03,9,9,9.0,
60378,0.4101679099,_A,2004,19,20,RO,1,9,4,2,5,2004,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,1999,99,5,4,,3.0,1,0,1,1,0,0,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,L,999,8.0,9.0,9.0,,05,9,9,9.0,
60406,0.509180694,_A,2004,16,17,RO,1,9,2,2,4,2004,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,5.0,9,000-OWN COUNTRY,1980,99,2,9.0,9.0,0,20,99.0,99.0,,1.0,40.0,1,1,9,99,9.0,9999,99,9,9,6.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,1,9.0,0.0,L,288,,,9.0,9.0,6+,9,9,9.0,9.0
60431,0.2734280054,_A,2004,17,18,RO,1,9,2,2,4,2004,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,0.0,9999,99,9,4,,2.0,0,0,1,0,1,0,0,1,0,0,0,0,0,9.0,1,1,5,2.0,999,2,2.0,1.0,M,999,,9.0,9.0,9.0,04,9,9,9.0,9.0
60446,0.4148072897,_A,2004,20,21,RO,1,9,3,2,5,2004,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,2000,99,5,4,2.0,3.0,0,0,0,1,1,1,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,8.0,9.0,9.0,,04,9,9,9.0,
60466,0.2663955931,_A,2004,24,25,RO,1,9,3,2,6,2004,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,000-OWN COUNTRY,2003,1,1,9.0,9.0,35,35,99.0,99.0,97.0,1.0,40.0,1,1,9,99,9.0,9999,99,9,9,3.0,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,1,9.0,0.0,M,17,,,9.0,9.0,04,9,9,9.0,9.0
60478,0.4427259813,_A,2004,20,21,RO,1,9,1,2,5,2004,1,2,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,2004,5,5,4,2.0,1.0,1,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,1.0,0.0,M,999,1.0,9.0,9.0,,04,9,9,9.0,
60481,0.4281546901,_A,2004,15,16,RO,1,9,4,2,4,2004,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,2004,2,5,4,2.0,1.0,0,0,1,1,0,1,0,0,1,0,0,0,0,9.0,1,2,9,2.0,999,2,1.0,0.0,L,999,2.0,9.0,9.0,,05,9,9,9.0,
60484,0.2254789738,_A,2004,19,20,RO,1,9,2,2,5,2004,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,0.0,9999,99,9,4,,3.0,1,0,1,1,0,0,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,,9.0,9.0,9.0,02,9,9,9.0,9.0
60501,0.1937564117,_A,2004,24,25,RO,1,9,2,2,6,2004,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,1999,99,5,4,,3.0,0,0,0,1,0,1,0,0,1,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,8.0,9.0,9.0,,02,9,9,9.0,
60506,0.4417967614,_A,2004,24,25,RO,1,9,3,2,6,2004,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,0.0,9999,99,9,4,2.0,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,9.0,1,2,9,2.0,999,2,1.0,0.0,M,999,,9.0,9.0,9.0,05,9,9,9.0,9.0
60513,0.3798344634,_A,2004,19,20,RO,1,9,2,2,5,2004,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,1999,99,5,4,,3.0,1,0,0,0,1,1,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,8.0,9.0,9.0,,6+,9,9,9.0,
60514,0.306725794,_A,2004,21,22,RO,1,9,2,2,5,2004,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,5.0,9,000-OWN COUNTRY,2002,12,1,1.0,9.0,40,40,,,97.0,,40.0,1,1,9,99,9.0,9999,99,9,9,2.0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,9,2,9,2.0,999,1,9.0,0.0,M,17,,,9.0,9.0,04,9,9,9.0,9.0
60570,0.3879468682,_A,2004,17,18,RO,1,9,1,2,4,2004,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,2004,1,5,4,2.0,1.0,0,0,0,0,1,1,1,0,0,0,0,0,0,9.0,1,2,9,1.0,16,2,1.0,1.0,M,999,3.0,9.0,9.0,,04,9,9,9.0,
60574,0.2159023144,_A,2004,16,17,RO,1,9,2,2,4,2004,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,2002,7,5,4,,3.0,0,0,0,1,1,0,0,1,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,L,999,6.0,9.0,9.0,,02,9,9,9.0,
60609,0.3379653113,_A,2004,17,18,RO,1,9,3,2,4,2004,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,1997,99,5,4,2.0,1.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,1.0,0.0,M,999,8.0,9.0,9.0,,03,9,9,9.0,
60624,0.4054204894,_A,2004,20,21,RO,1,9,2,2,5,2004,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,0.0,9999,99,9,4,,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,1.0,0.0,M,999,,9.0,9.0,9.0,04,9,9,9.0,9.0
60675,0.3470635433,_A,2004,16,17,RO,1,9,1,2,4,2004,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,0.0,9,000-OWN COUNTRY,1990,99,2,9.0,9.0,35,35,99.0,99.0,97.0,1.0,40.0,1,1,9,99,9.0,9999,99,9,9,,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,1,9.0,0.0,M,168,,,9.0,9.0,01,9,9,9.0,9.0
60710,0.3470530186,_A,2004,25,26,RO,1,9,2,2,6,2004,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,1995,99,9,4,,3.0,0,0,1,1,1,0,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,L,999,8.0,9.0,9.0,9.0,05,9,9,9.0,9.0
60713,0.420698629,_A,2004,16,17,RO,1,9,3,2,4,2004,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,2003,9,5,4,1.0,2.0,0,0,0,1,1,0,0,1,0,0,0,0,0,9.0,1,2,9,2.0,999,2,2.0,0.0,M,999,4.0,9.0,9.0,,04,9,9,9.0,
60736,0.2023564837,_A,2004,16,17,RO,1,9,2,2,4,2004,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,0.0,9999,99,9,4,,3.0,1,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,,9.0,9.0,9.0,05,9,9,9.0,9.0
60739,0.3799912857,_A,2004,23,24,RO,1,9,2,2,6,2004,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,2004,4,5,4,,3.0,0,0,1,0,1,0,0,1,0,0,0,0,0,9.0,1,2,9,2.0,999,2,1.0,0.0,M,999,2.0,9.0,9.0,,04,9,9,9.0,
60757,0.2754418321,_A,2004,21,22,RO,1,9,3,2,5,2004,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,1995,99,9,4,,3.0,1,1,1,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,L,999,8.0,9.0,9.0,9.0,01,9,9,9.0,9.0
60787,0.3123888306,_A,2004,15,16,RO,1,9,2,2,4,2004,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,1998,99,5,4,,3.0,0,0,0,1,1,0,0,1,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,8.0,9.0,9.0,,02,9,9,9.0,
60801,0.2360615447,_A,2004,26,27,RO,1,9,4,2,6,2004,1,1,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,1994,99,9,4,,3.0,0,0,1,1,0,1,0,0,1,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,8.0,9.0,9.0,9.0,03,9,9,9.0,9.0
60815,0.2008009087,_A,2004,23,24,RO,1,9,4,2,6,2004,1,1,65.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,2004,2,5,4,2.0,1.0,1,0,0,1,1,1,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,1.0,0.0,M,999,3.0,9.0,9.0,,04,9,9,9.0,
60819,0.372440004,_A,2004,24,25,RO,1,9,1,2,6,2004,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,0.0,9999,99,9,4,,3.0,0,0,1,0,1,0,0,1,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,,9.0,9.0,9.0,05,9,9,9.0,9.0
60822,0.3849040116,_A,2004,22,23,RO,1,9,4,2,5,2004,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,2001,99,5,4,2.0,3.0,1,0,0,1,1,1,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,7.0,9.0,9.0,,04,9,9,9.0,
60900,0.51002134,_A,2004,15,16,RO,1,9,2,2,4,2004,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,2004,3,5,4,,1.0,1,0,0,1,1,0,1,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,1.0,0.0,M,999,2.0,9.0,9.0,,6+,9,9,9.0,
60902,0.2627272631,_A,2004,18,19,RO,1,9,4,2,4,2004,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,1994,99,9,4,,3.0,0,0,1,1,0,1,0,0,1,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,8.0,9.0,9.0,9.0,04,9,9,9.0,9.0
60913,0.5166330627,_A,2004,15,16,RO,1,9,1,2,4,2004,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,0.0,9999,99,9,4,,3.0,0,0,0,1,0,1,0,0,1,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,,9.0,9.0,9.0,03,9,9,9.0,9.0
60922,0.2985514076,_A,2004,24,25,RO,1,9,1,2,6,2004,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,0.0,9999,99,9,4,,1.0,0,0,0,1,1,0,0,1,0,0,0,0,0,9.0,1,2,9,2.0,999,2,1.0,0.0,M,999,,9.0,9.0,9.0,04,9,9,9.0,9.0
60965,0.3510342978,_A,2004,23,24,RO,1,9,1,2,6,2004,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,2001,99,5,4,3.0,3.0,0,0,1,1,1,0,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,7.0,9.0,9.0,,03,9,9,9.0,
60979,0.3121790522,_A,2004,19,20,RO,1,9,2,2,5,2004,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,0.0,9999,99,9,4,,2.0,1,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,2.0,0.0,L,999,,9.0,9.0,9.0,05,9,9,9.0,9.0
61032,0.2052312195,_A,2004,20,21,RO,1,9,1,2,5,2004,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,0.0,9,000-OWN COUNTRY,1990,99,2,9.0,9.0,0,30,99.0,99.0,,1.0,40.0,1,1,9,99,9.0,9999,99,9,9,,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,1,9.0,0.0,L,168,,,9.0,9.0,01,9,9,9.0,9.0
61050,0.2321906307,_A,2004,16,17,RO,1,9,3,2,4,2004,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,2001,99,5,4,,3.0,0,0,0,0,1,1,1,0,1,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,7.0,9.0,9.0,,03,9,9,9.0,
61157,0.2369029728,_A,2004,26,27,RO,1,9,1,2,6,2004,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,1992,99,9,4,,3.0,0,0,1,1,0,1,0,0,1,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,8.0,9.0,9.0,9.0,03,9,9,9.0,9.0
61180,0.2827999446,_A,2004,17,18,RO,1,9,4,2,4,2004,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,0.0,9999,99,9,4,2.0,3.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,,9.0,9.0,9.0,03,9,9,9.0,9.0
61229,0.2423871682,_A,2004,19,20,RO,1,9,1,2,5,2004,1,2,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,2001,99,5,4,2.0,3.0,0,0,0,1,1,0,0,1,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,7.0,9.0,9.0,,02,9,9,9.0,
61293,0.2158949627,_A,2004,22,23,RO,1,9,2,2,5,2004,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,000-OWN COUNTRY,1997,99,1,1.0,9.0,40,40,,,97.0,,48.0,1,1,9,99,9.0,9999,99,9,9,2.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,1,9.0,0.0,M,84,,,9.0,9.0,03,9,9,9.0,9.0
61326,0.2497363418,_A,2004,19,20,RO,1,9,1,2,5,2004,1,2,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,0.0,9999,99,9,4,2.0,1.0,1,0,1,0,0,0,1,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,1.0,0.0,H,999,,9.0,9.0,9.0,,9,9,9.0,9.0
61342,0.5033069412,_A,2004,22,23,RO,1,9,1,2,5,2004,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,0.0,9,000-OWN COUNTRY,1990,99,1,9.0,9.0,42,40,99.0,99.0,7.0,,40.0,1,1,9,99,9.0,9999,99,9,9,,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.0,9,2,9,2.0,999,1,9.0,0.0,L,168,,,9.0,9.0,05,9,9,9.0,9.0
61428,0.3394025895,_A,2004,19,20,RO,1,9,4,2,5,2004,1,1,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,0.0,9999,99,9,4,2.0,3.0,0,0,0,1,1,0,0,1,0,0,0,0,0,9.0,1,2,9,2.0,999,2,3.0,0.0,M,999,,9.0,9.0,9.0,03,9,9,9.0,9.0
61478,0.3304316863,_A,2004,25,26,RO,1,9,3,2,6,2004,1,1,47.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,NO ANSWER,9999,99,9,9.0,9.0,99,99,99.0,99.0,99.0,9.0,99.0,9,9,9,99,1.0,2003,9,5,4,2.0,2.0,1,1,0,1,0,1,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,2,2.0,0.0,M,999,4.0,9.0,9.0,,03,9,9,9.0,
61480,0.3383350943,_A,2004,22,23,RO,1,9,2,2,5,2004,1,1,20.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,0.0,9,000-OWN COUNTRY,2003,7,1,9.0,9.0,40,40,99.0,99.0,97.0,,50.0,1,1,9,99,9.0,9999,99,9,9,,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,1,2,9,2.0,999,1,9.0,0.0,L,10,,,9.0,9.0,05,9,9,9.0,9.0
