,COEFF,QUARTER,REFYEAR,COUNTRY,DEGURBA,HHTYPE,HHINST,INTQUEST,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,SUPVISOR,SIZEFIRM,COUNTRYW,YSTARTWK,MSTARTWK,WAYJFOUN,FTPT,FTPTREAS,TEMP,TEMPREAS,TEMPDUR,TEMPAGCY,SHIFTWK,EVENWK,NIGHTWK,SATWK,SUNWK,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,WAYMORE,HWWISH,HOMEWK,LOOKOJ,LOOKREAS,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,LEAVREAS,STAPROPR,SEEKWORK,SEEKREAS,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,AVAIREAS,PRESEEK,NEEDCARE,REGISTER,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,COURPURP,COURWORH,HATYEAR,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,METHFW,LENTR4W,PURP4W,STARTIME,LEAVCLAS,INCDECIL,NACE1D,NACE2J1D,NACEPR1D
41204,0.208224,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,4,5.0,9,1.0,10.0,000-OWN COUNTRY,2013.0,8.0,0.0,1.0,9.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,38.0,0.0,0.0,0.0,99.0,0.0,9.0,38.0,3.0,1.0,1.0,2.0,5.0,0.0,9.0,9999.0,99.0,99.0,9,9,9.0,3.0,3.0,1,0,1,0,1,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2011.0,1.0,500.0,999.0,9.0,0.0,M,0.0,9.0,9.0,4.0,,3.0,H,A,9
41214,0.18325,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,10.0,000-OWN COUNTRY,2012.0,9.0,1.0,1.0,9.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,38.0,48.0,0.0,0.0,1.0,0.0,9.0,38.0,3.0,1.0,1.0,2.0,5.0,2.0,9.0,9999.0,99.0,99.0,9,9,9.0,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,4.0,2.0,9,2.0,999.0,9,9.0,2003.0,1.0,500.0,999.0,9.0,0.0,M,0.0,9.0,9.0,5.0,,2.0,H,H,9
41242,0.281975,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,1.0,10.0,000-OWN COUNTRY,2009.0,99.0,9.0,1.0,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,38.0,32.0,0.0,0.0,10.0,0.0,9.0,30.0,2.0,1.0,6.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,3.0,3.0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,4.0,2.0,9,2.0,999.0,9,9.0,1998.0,1.0,500.0,999.0,9.0,0.0,M,0.0,9.0,9.0,48.0,,3.0,H,9,9
41246,0.291407,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,11.0,000-OWN COUNTRY,2010.0,99.0,9.0,1.0,9.0,1.0,9.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0,38.0,43.0,0.0,0.0,1.0,1.0,3.0,43.0,3.0,1.0,7.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,9.0,9.0,4.0,2.0,9,2.0,999.0,9,9.0,2012.0,1.0,500.0,999.0,9.0,0.0,M,0.0,9.0,9.0,36.0,,7.0,H,9,9
41250,0.153895,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,10.0,000-OWN COUNTRY,2012.0,8.0,0.0,1.0,9.0,2.0,2.0,4.0,0.0,3.0,3.0,3.0,3.0,3.0,38.0,38.0,0.0,0.0,97.0,0.0,9.0,40.0,3.0,1.0,1.0,2.0,5.0,6.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,4.0,2.0,9,2.0,999.0,9,9.0,2002.0,1.0,500.0,999.0,9.0,0.0,M,0.0,9.0,9.0,5.0,,2.0,H,G,9
41261,0.175468,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,12.0,000-OWN COUNTRY,2010.0,99.0,9.0,1.0,9.0,1.0,9.0,9.0,0.0,1.0,,,,,38.0,0.0,0.0,0.0,9.0,0.0,9.0,24.0,,1.0,6.0,2.0,5.0,24.0,9.0,9999.0,99.0,99.0,9,9,9.0,4.0,,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,4.0,2.0,9,1.0,40.0,1,4.0,2004.0,1.0,500.0,999.0,9.0,1.0,M,0.0,,,36.0,,4.0,H,H,9
41285,0.173367,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,13.0,000-OWN COUNTRY,2010.0,99.0,9.0,2.0,3.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,30.0,30.0,0.0,0.0,97.0,0.0,9.0,30.0,3.0,1.0,6.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,4.0,1.0,0,0,1,0,1,1,1,0,0,0,0,0,0,9.0,9,9.0,9.0,4.0,4.0,2.0,9,2.0,999.0,9,9.0,2008.0,1.0,500.0,999.0,9.0,0.0,M,0.0,9.0,9.0,36.0,,2.0,H,9,9
41287,0.263573,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,1.0,10.0,000-OWN COUNTRY,2010.0,99.0,9.0,1.0,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,38.0,38.0,0.0,0.0,97.0,0.0,9.0,38.0,3.0,1.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,3.0,1.0,1,0,0,0,1,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,4.0,2.0,9,2.0,999.0,9,9.0,2006.0,1.0,500.0,999.0,9.0,0.0,M,0.0,9.0,9.0,36.0,,2.0,H,9,9
41290,0.234119,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,8,5.0,1,2.0,12.0,000-OWN COUNTRY,2011.0,3.0,9.0,1.0,9.0,1.0,9.0,9.0,0.0,1.0,1.0,1.0,2.0,2.0,38.0,0.0,0.0,0.0,99.0,1.0,3.0,48.0,3.0,1.0,3.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,9.0,9.0,4.0,2.0,9,2.0,999.0,9,9.0,2009.0,1.0,500.0,999.0,9.0,0.0,M,0.0,9.0,9.0,33.0,,5.0,H,9,9
41297,0.154876,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,6,5.0,1,2.0,13.0,000-OWN COUNTRY,2005.0,99.0,9.0,1.0,9.0,1.0,9.0,9.0,0.0,1.0,3.0,3.0,3.0,3.0,38.0,0.0,0.0,0.0,99.0,0.0,9.0,20.0,3.0,1.0,3.0,2.0,5.0,0.0,9.0,9999.0,99.0,99.0,9,9,9.0,3.0,1.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,4.0,2.0,9,2.0,999.0,9,9.0,2004.0,1.0,500.0,999.0,9.0,0.0,M,0.0,9.0,9.0,96.0,,,H,H,9
41299,0.244383,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,,000-OWN COUNTRY,2013.0,6.0,1.0,1.0,9.0,1.0,9.0,9.0,0.0,1.0,3.0,3.0,3.0,3.0,38.0,38.0,0.0,0.0,97.0,0.0,9.0,38.0,3.0,1.0,7.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,4.0,2.0,9,2.0,999.0,9,9.0,2007.0,1.0,500.0,999.0,9.0,0.0,M,0.0,9.0,9.0,4.0,,3.0,H,9,9
41313,0.099423,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,10.0,000-OWN COUNTRY,2013.0,9.0,1.0,2.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,20.0,21.0,0.0,0.0,1.0,0.0,9.0,20.0,3.0,1.0,2.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,5.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,4.0,1.0,5,2.0,999.0,9,9.0,2006.0,1.0,500.0,999.0,9.0,1.0,M,0.0,,,0.0,,1.0,H,9,9
41324,0.223131,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,10.0,000-OWN COUNTRY,2010.0,99.0,9.0,2.0,5.0,1.0,9.0,9.0,0.0,1.0,1.0,3.0,3.0,3.0,20.0,24.0,0.0,0.0,1.0,1.0,4.0,38.0,3.0,1.0,6.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,3.0,1.0,0,0,1,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,9.0,9.0,4.0,2.0,9,2.0,999.0,9,9.0,1998.0,1.0,500.0,999.0,9.0,0.0,M,0.0,9.0,9.0,36.0,,1.0,,9,9
41344,0.246514,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,13.0,000-OWN COUNTRY,2008.0,99.0,9.0,1.0,9.0,1.0,9.0,9.0,0.0,3.0,3.0,3.0,3.0,3.0,40.0,40.0,0.0,0.0,97.0,0.0,9.0,50.0,3.0,1.0,7.0,2.0,0.0,28.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,2.0,1,0,0,1,1,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,4.0,2.0,9,1.0,4.0,2,1.0,1996.0,1.0,700.0,999.0,9.0,1.0,,0.0,,,60.0,,4.0,B,G,9
41350,0.167597,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,13.0,000-OWN COUNTRY,2013.0,7.0,1.0,1.0,9.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,3.0,3.0,40.0,40.0,0.0,0.0,97.0,0.0,9.0,40.0,3.0,1.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,4.0,2.0,9,1.0,8.0,1,1.0,2005.0,1.0,800.0,999.0,9.0,1.0,M,0.0,,,1.0,,2.0,B,9,9
41356,0.176299,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,12.0,000-OWN COUNTRY,2013.0,1.0,1.0,1.0,9.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,40.0,42.0,0.0,0.0,1.0,0.0,9.0,40.0,3.0,1.0,1.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,0,9.0,9,9.0,9.0,9.0,4.0,2.0,9,1.0,6.0,2,4.0,1989.0,1.0,800.0,999.0,9.0,1.0,,0.0,,,1.0,,2.0,B,9,9
41357,0.217433,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,5.0,9,2.0,13.0,000-OWN COUNTRY,2012.0,10.0,0.0,1.0,9.0,2.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,40.0,24.0,0.0,0.0,8.0,1.0,3.0,50.0,3.0,1.0,6.0,1.0,9.0,99.0,9.0,9999.0,99.0,99.0,9,9,9.0,2.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,9.0,9.0,4.0,2.0,9,2.0,999.0,9,9.0,1990.0,1.0,800.0,999.0,9.0,0.0,,0.0,9.0,9.0,5.0,,3.0,B,9,9
41358,0.263225,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2011.0,9.0,2.0,9,4,9.0,3.0,1.0,0,0,1,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,4.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2011.0,2.0,999.0,999.0,1.0,0.0,H,0.0,9.0,9.0,999.0,7.0,99.0,9,9,9
41359,,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,1,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2006.0,2.0,999.0,999.0,1.0,,H,0.0,9.0,9.0,999.0,,99.0,9,9,9
41360,,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,1,0,1,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2005.0,2.0,999.0,999.0,1.0,,H,0.0,9.0,9.0,999.0,,99.0,9,9,9
41362,0.242824,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2011.0,6.0,1.0,9,4,9.0,2.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2012.0,2.0,999.0,999.0,1.0,0.0,H,0.0,9.0,9.0,999.0,6.0,99.0,9,9,9
41363,0.255755,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2013.0,7.0,1.0,5,4,9.0,3.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2012.0,2.0,999.0,,1.0,0.0,H,0.0,9.0,9.0,999.0,3.0,99.0,9,9,H
41364,,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,1,0,1,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2006.0,2.0,999.0,999.0,1.0,,H,0.0,9.0,9.0,999.0,,99.0,9,9,9
41365,,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,0,0,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2012.0,2.0,999.0,999.0,1.0,,H,0.0,9.0,9.0,999.0,,99.0,9,9,9
41366,0.185804,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2013.0,3.0,1.0,5,4,9.0,2.0,1.0,0,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2011.0,2.0,999.0,200.0,1.0,0.0,H,0.0,9.0,9.0,999.0,3.0,99.0,9,9,H
41367,,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,,1,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,1993.0,2.0,999.0,999.0,,,H,0.0,9.0,9.0,999.0,,99.0,9,9,9
41368,0.200742,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2013.0,4.0,1.0,5,4,9.0,4.0,1.0,0,0,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,1.0,3.0,1,4.0,2011.0,2.0,999.0,200.0,1.0,1.0,H,0.0,,,999.0,1.0,99.0,9,9,H
41369,,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,2.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,,9999.0,99.0,99.0,9,4,9.0,6.0,1.0,1,0,1,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,,9.0,,,9,,999.0,9,9.0,2012.0,2.0,999.0,999.0,1.0,,H,0.0,9.0,9.0,999.0,,99.0,9,9,9
41370,0.287897,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2013.0,4.0,1.0,5,4,9.0,3.0,1.0,0,0,1,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2012.0,2.0,999.0,200.0,1.0,0.0,H,0.0,9.0,9.0,999.0,3.0,99.0,9,9,H
41371,0.368801,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,8.0,5.0,5,4,9.0,5.0,1.0,0,0,1,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,2.0,9.0,4.0,1.0,5,2.0,999.0,9,9.0,2010.0,2.0,999.0,500.0,1.0,1.0,H,0.0,,,999.0,4.0,99.0,9,9,G
41373,0.156786,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,12.0,9.0,5,4,9.0,3.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,4.0,1.0,5,2.0,999.0,9,9.0,2003.0,2.0,999.0,500.0,1.0,1.0,H,0.0,,,999.0,2.0,99.0,9,9,H
41374,0.298451,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,8.0,1.0,9,4,9.0,3.0,1.0,0,0,0,1,1,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,1.0,25.0,1,4.0,2009.0,2.0,999.0,999.0,1.0,1.0,H,0.0,,,999.0,5.0,99.0,9,9,9
41375,0.208035,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,9.0,9.0,5,4,9.0,2.0,1.0,0,0,1,1,1,1,1,0,0,0,0,0,0,9.0,1,9.0,5.0,9.0,4.0,2.0,9,2.0,999.0,9,9.0,2011.0,2.0,999.0,300.0,1.0,0.0,H,0.0,9.0,9.0,999.0,4.0,99.0,9,9,H
41376,0.251729,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,4,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2013.0,1.0,0.0,5,4,9.0,3.0,2.0,0,1,1,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,1996.0,2.0,999.0,200.0,2.0,0.0,H,0.0,9.0,9.0,999.0,4.0,99.0,9,9,B
41377,0.225536,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2013.0,3.0,0.0,5,4,9.0,2.0,1.0,1,0,0,1,0,1,0,0,0,0,0,0,0,9.0,1,9.0,1.0,9.0,1.0,2.0,9,2.0,999.0,9,9.0,2007.0,2.0,999.0,300.0,1.0,0.0,H,0.0,9.0,9.0,999.0,3.0,99.0,9,9,B
41378,0.146165,_A,2013,FI,4.0,1,9,2,2013,1,2.0,32.0,000-OWN COUNTRY,0.0,000-OWN COUNTRY,1.0,99,9.0,9,9.0,99.0,NOT APPLICABLE,9999.0,99.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,99.0,99.0,99.0,99.0,9.0,9.0,99.0,9.0,9.0,9.0,9.0,9.0,99.0,1.0,2012.0,7.0,1.0,9,4,9.0,3.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.0,1,9.0,4.0,9.0,4.0,1.0,5,2.0,999.0,9,9.0,2008.0,2.0,999.0,999.0,1.0,1.0,H,0.0,,,999.0,5.0,99.0,9,9,9
