,COEFF,QUARTER,REFYEAR,REFWEEK,INTWEEK,COUNTRY,DEGURBA,HHTYPE,HHINST,INTWAVE,INTQUEST,REM,YEAR,HHPRIV,SEX,AGE,NATIONAL,YEARESID,COUNTRYB,PROXY,NOWKREAS,STAPRO,SIGNISAL,SUPVISOR,SIZEFIRM,COUNTRYW,YSTARTWK,MSTARTWK,WAYJFOUN,FTPT,FTPTREAS,TEMP,TEMPREAS,TEMPDUR,TEMPAGCY,SHIFTWK,EVENWK,NIGHTWK,SATWK,SUNWK,HWUSUAL,HWACTUAL,HWOVERP,HWOVERPU,HOURREAS,WISHMORE,WAYMORE,HWWISH,HOMEWK,LOOKOJ,LOOKREAS,EXIST2J,STAPRO2J,HWACTUA2,EXISTPR,YEARPR,MONTHPR,LEAVREAS,STAPROPR,SEEKWORK,SEEKREAS,SEEKTYPE,SEEKDUR,METHODA,METHODB,METHODC,METHODD,METHODE,METHODF,METHODG,METHODH,METHODI,METHODJ,METHODK,METHODL,METHODM,WANTWORK,AVAILBLE,AVAIREAS,PRESEEK,NEEDCARE,REGISTER,EDUCSTAT,EDUCLEVL,COURATT,COURLEN,COURPURP,COURWORH,HATYEAR,ILOSTAT,ISCO1D,ISCOPR1D,DURUNE,EDUC4WN,HATLEV1D,METHFW,LENTR4W,PURP4W,STARTIME,LEAVCLAS,INCDECIL,NACE1D,NACE2J1D,NACEPR1D,HHNBPERS
182068,0.05754,_A,2013,13,14,HU,4.0,1,9,5,2,3,2013,1,2.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2,10,000-OWN COUNTRY,2013,3.0,0,2,5,1,9,9,0,3,2,2,2,2,20,20,0,0,97,1,3,40,3,1,3,1,9,99,9.0,9999,99.0,99.0,9,9,9,2,2,1,0,1,1,1,1,1,0,0,1,0,0,0,9,1,9,9,9,4,2.0,9,2.0,999,9,9,2009,1.0,900.0,999,9.0,0.0,M,0.0,9.0,9.0,0,,1.0,H,9,9,4
182082,0.02861,_A,2013,16,17,HU,4.0,1,9,4,2,4,2013,1,1.0,55-74,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,3.0,0.0,9,4,9,2,3,1,1,1,1,1,1,0,0,0,1,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1970,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,2
182093,0.08354,_A,2013,14,15,HU,4.0,1,9,5,2,4,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,1.0,0.0,9,4,9,3,3,0,1,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,1986,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,1
182129,0.05982,_A,2013,45,46,HU,3.0,1,9,1,2,11,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,10.0,1.0,5,4,9,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,2011,2.0,999.0,900,1.0,0.0,M,0.0,9.0,9.0,999,2.0,99.0,9,9,B,4
182141,0.02432,_A,2013,44,45,HU,3.0,1,9,2,2,10,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,5.0,1.0,5,4,9,3,1,1,0,1,1,0,1,0,0,0,0,1,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,2000,2.0,999.0,900,1.0,0.0,L,0.0,9.0,9.0,999,3.0,99.0,9,9,H,4
182146,0.03141,_A,2013,23,24,HU,3.0,1,9,2,2,6,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,12.0,1.0,5,4,9,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1987,2.0,999.0,900,2.0,0.0,L,0.0,9.0,9.0,999,4.0,99.0,9,9,B,2
182269,0.04866,_A,2013,7,8,HU,4.0,1,9,1,2,2,2013,1,1.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,0.0,9999,99.0,99.0,9,4,9,5,1,0,0,1,1,1,1,0,0,0,1,0,0,0,9,1,9,2,9,4,1.0,5,1.0,10,1,5,2011,2.0,999.0,999,1.0,1.0,M,0.0,,,999,,99.0,9,9,9,6
182305,0.02455,_A,2013,44,45,HU,3.0,1,9,2,2,10,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,6.0,1.0,9,4,9,6,3,1,0,1,1,1,1,0,0,0,0,1,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1993,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,5.0,99.0,9,9,9,4
182324,0.01582,_A,2013,39,40,HU,3.0,1,9,1,2,9,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2004,99.0,99.0,9,4,9,3,3,1,0,1,1,0,1,0,0,0,0,0,0,0,9,1,9,4,9,2,2.0,9,2.0,999,9,9,1996,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,4
182371,0.02774,_A,2013,31,32,HU,3.0,1,9,5,2,8,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,8.0,1.0,9,4,9,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1997,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,7.0,99.0,9,9,9,6
182377,0.0265,_A,2013,11,12,HU,3.0,1,9,1,2,3,2013,1,2.0,25-39,005-EU28,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,8.0,1.0,5,4,9,2,2,1,1,1,1,1,1,0,0,0,1,1,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1996,2.0,999.0,900,2.0,0.0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,H,5
182385,0.02666,_A,2013,39,40,HU,3.0,1,9,3,2,9,2013,1,2.0,40-54,005-EU28,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,5.0,9.0,5,4,9,3,1,1,0,1,1,0,1,0,0,0,0,1,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1973,2.0,999.0,900,1.0,0.0,L,0.0,9.0,9.0,999,3.0,99.0,9,9,H,1
182425,0.09247,_A,2013,40,41,HU,4.0,1,9,6,2,10,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,0.0,9999,99.0,99.0,9,4,9,3,2,0,1,1,1,1,1,0,0,0,0,0,0,0,9,1,9,5,9,4,2.0,9,1.0,20,1,5,2002,2.0,999.0,999,2.0,1.0,L,0.0,,,999,,99.0,9,9,9,2
182451,0.02864,_A,2013,8,9,HU,3.0,1,9,2,2,2,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,6.0,0.0,5,4,9,2,2,1,0,1,1,0,1,0,0,0,0,1,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1986,2.0,999.0,700,2.0,0.0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,B,2
182465,0.10162,_A,2013,35,36,HU,4.0,1,9,3,2,8,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,,0.0,9,4,9,3,2,1,1,1,1,1,1,0,0,0,1,1,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,1982,2.0,999.0,999,2.0,0.0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,2
182501,0.01253,_A,2013,52,1,HU,3.0,1,9,4,2,12,2013,1,1.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,4.0,1.0,5,4,9,3,2,1,0,0,1,0,0,0,0,0,0,1,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1989,2.0,999.0,900,2.0,0.0,L,0.0,9.0,9.0,999,4.0,99.0,9,9,H,1
182522,0.06986,_A,2013,9,10,HU,4.0,1,9,3,2,2,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2010,99.0,0.0,9,4,9,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,1983,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,7.0,99.0,9,9,9,3
182529,0.00998,_A,2013,41,42,HU,3.0,1,9,6,2,10,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,8.0,1.0,5,4,9,3,1,1,0,1,1,1,1,0,0,0,1,1,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1974,2.0,999.0,800,1.0,0.0,L,0.0,9.0,9.0,999,2.0,99.0,9,9,H,3
182533,0.0132,_A,2013,38,39,HU,3.0,1,9,6,2,9,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,,1.0,9,4,9,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1993,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,7.0,99.0,9,9,9,4
182565,0.0416,_A,2013,39,40,HU,4.0,1,9,3,2,9,2013,1,1.0,25-39,005-EU28,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,7.0,0.0,5,4,9,2,1,1,0,1,1,0,1,0,0,0,0,1,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,2002,2.0,999.0,700,1.0,0.0,L,0.0,9.0,9.0,999,2.0,99.0,9,9,F,4
182580,0.03066,_A,2013,36,37,HU,4.0,1,9,5,2,9,2013,1,2.0,25-39,005-EU28,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,3.0,1.0,5,4,9,3,2,1,0,1,1,1,1,0,0,0,1,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,2000,2.0,999.0,900,2.0,0.0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,H,2
182622,0.01582,_A,2013,26,27,HU,3.0,1,9,2,2,6,2013,1,1.0,55-74,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,9.0,1.0,5,4,9,3,2,1,0,1,0,0,1,0,0,0,0,1,0,0,9,1,9,5,9,1,2.0,9,2.0,999,9,9,1974,2.0,999.0,900,2.0,0.0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,H,4
182658,0.02752,_A,2013,6,7,HU,3.0,1,9,1,2,2,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,4.0,1.0,5,4,9,6,2,0,0,1,1,0,1,0,0,0,1,1,0,1,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1981,2.0,999.0,900,2.0,0.0,L,0.0,9.0,9.0,999,4.0,99.0,9,9,H,5
182670,0.02798,_A,2013,3,4,HU,3.0,1,9,3,2,1,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,1.0,1.0,9,4,9,3,3,0,1,1,1,1,1,0,0,0,0,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1991,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,1
182672,0.03864,_A,2013,7,8,HU,4.0,1,9,5,2,2,2013,1,1.0,55-74,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,2.0,0.0,9,4,9,3,2,1,0,1,1,1,1,0,0,0,0,1,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1974,2.0,999.0,999,2.0,0.0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,1
182682,0.01636,_A,2013,15,16,HU,4.0,1,9,3,2,4,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,4.0,1.0,5,4,9,3,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1978,2.0,999.0,800,1.0,0.0,M,0.0,9.0,9.0,999,1.0,99.0,9,9,B,3
182755,0.03333,_A,2013,24,25,HU,3.0,1,9,2,2,6,2013,1,2.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,7.0,3.0,9,4,9,3,3,0,0,1,1,1,1,0,0,0,1,0,0,0,9,1,9,1,9,4,1.0,3,2.0,999,9,9,2008,2.0,999.0,999,3.0,1.0,M,0.0,,,999,6.0,99.0,9,9,9,5
182756,0.03246,_A,2013,29,30,HU,4.0,1,9,5,2,7,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,7.0,0.0,9,4,9,3,3,1,0,1,1,1,1,0,0,0,1,1,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1984,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,5
182769,0.03097,_A,2013,49,50,HU,3.0,1,9,5,2,12,2013,1,1.0,15-24,005-EU28,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,0.0,9999,99.0,99.0,9,4,9,2,2,1,0,1,1,1,1,0,0,0,0,0,0,0,9,1,9,2,9,1,2.0,9,2.0,999,9,9,2011,2.0,999.0,999,2.0,0.0,M,0.0,9.0,9.0,999,,99.0,9,9,9,1
182829,0.03084,_A,2013,16,17,HU,3.0,1,9,4,2,4,2013,1,2.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,0.0,9999,99.0,99.0,9,4,9,3,3,0,0,1,1,0,1,0,0,0,0,0,0,0,9,1,9,5,9,4,2.0,9,2.0,999,9,9,2005,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,,99.0,9,9,9,4
182857,0.07508,_A,2013,21,22,HU,4.0,1,9,1,2,5,2013,1,1.0,55-74,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,8.0,0.0,5,4,9,2,2,1,1,1,1,1,1,0,0,0,1,0,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1974,2.0,999.0,800,2.0,0.0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,H,2
182868,0.03097,_A,2013,11,12,HU,3.0,1,9,4,2,3,2013,1,2.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,7.0,0.0,5,4,9,2,2,0,1,1,1,1,1,0,0,0,1,1,0,0,9,1,9,5,9,4,2.0,9,2.0,999,9,9,2009,2.0,999.0,500,2.0,0.0,M,0.0,9.0,9.0,999,4.0,99.0,9,9,G,6
182884,0.02373,_A,2013,36,37,HU,3.0,1,9,4,2,9,2013,1,2.0,15-24,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,0.0,9999,99.0,99.0,9,4,9,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,9,1,9,2,9,2,2.0,9,2.0,999,9,9,2008,2.0,999.0,999,2.0,0.0,L,0.0,9.0,9.0,999,,99.0,9,9,9,5
182969,0.01968,_A,2013,38,39,HU,3.0,1,9,1,2,9,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,8.0,9.0,9,4,9,2,3,1,0,1,1,0,1,0,0,0,1,0,0,0,9,1,9,1,9,4,2.0,9,2.0,999,9,9,1987,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,5.0,99.0,9,9,9,4
182987,0.01911,_A,2013,26,27,HU,3.0,1,9,5,2,6,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,5.0,9,2,10,000-OWN COUNTRY,2013,1.0,0,2,3,1,9,9,0,3,3,3,3,3,20,20,0,0,97,0,9,20,3,1,1,1,9,99,9.0,9999,99.0,99.0,9,9,9,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,9,9,9,9,4,4,2.0,9,2.0,999,9,9,2000,1.0,300.0,999,9.0,0.0,M,0.0,9.0,9.0,5,,1.0,G,9,9,3
182995,0.02192,_A,2013,18,19,HU,3.0,1,9,2,2,5,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,9.0,0.0,9,4,9,2,3,1,0,1,1,0,1,0,0,0,0,1,0,0,9,2,4,1,9,2,2.0,9,2.0,999,9,9,1977,3.0,999.0,999,9.0,0.0,M,0.0,9.0,9.0,999,6.0,99.0,9,9,9,2
183036,0.09441,_A,2013,30,31,HU,4.0,1,9,5,2,7,2013,1,1.0,25-39,005-EU28,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,0.0,9999,99.0,99.0,9,4,9,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,9,1,9,2,9,4,2.0,9,2.0,999,9,9,2005,2.0,999.0,999,1.0,0.0,M,0.0,9.0,9.0,999,,99.0,9,9,9,4
183047,0.07779,_A,2013,35,36,HU,4.0,1,9,6,2,8,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2012,2.0,0.0,9,4,9,2,3,1,0,0,1,0,1,0,0,0,0,1,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1997,2.0,999.0,999,3.0,0.0,L,0.0,9.0,9.0,999,6.0,99.0,9,9,9,2
183063,0.03258,_A,2013,17,18,HU,4.0,1,9,1,2,4,2013,1,2.0,25-39,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,1,13,005-EU28,2011,8.0,9,1,9,1,9,9,0,3,3,3,3,3,40,40,0,0,97,0,9,40,3,1,7,1,9,99,9.0,9999,99.0,99.0,9,9,9,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,9,9,9,9,9,4,2.0,9,2.0,999,9,9,2011,1.0,200.0,999,9.0,0.0,H,0.0,9.0,9.0,20,,9.0,B,9,9,6
183083,0.0566,_A,2013,42,43,HU,4.0,1,9,6,2,10,2013,1,2.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2009,99.0,0.0,9,4,9,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,9,1,9,4,9,2,2.0,9,2.0,999,9,9,1984,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,8.0,99.0,9,9,9,5
183108,0.03219,_A,2013,47,48,HU,4.0,1,9,1,2,11,2013,1,1.0,25-39,005-EU28,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,,0.0,9,4,9,3,3,1,0,0,1,1,1,0,0,0,0,1,0,0,9,1,9,1,9,2,2.0,9,2.0,999,9,9,1996,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,2
183109,0.09956,_A,2013,41,42,HU,4.0,1,9,1,2,10,2013,1,2.0,25-39,005-EU28,00,000-OWN COUNTRY,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,,0.0,9,4,9,6,3,1,0,0,0,0,1,0,0,0,1,0,0,0,9,1,9,4,9,1,2.0,9,2.0,999,9,9,1994,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,4
183133,0.08837,_A,2013,9,10,HU,4.0,1,9,1,2,2,2013,1,2.0,25-39,000-OWN COUNTRY,11+,005-EU28,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2013,1.0,0.0,5,4,9,3,1,1,0,1,1,1,1,0,0,0,1,0,0,1,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1994,2.0,999.0,900,1.0,0.0,M,0.0,9.0,9.0,999,2.0,99.0,9,9,H,1
183137,0.03406,_A,2013,45,46,HU,3.0,1,9,5,2,11,2013,1,1.0,40-54,000-OWN COUNTRY,00,000-OWN COUNTRY,2,99,5.0,9,2,12,000-OWN COUNTRY,2009,99.0,9,1,9,1,9,9,0,3,2,2,3,3,40,40,0,0,97,0,9,40,3,1,7,1,9,99,9.0,9999,99.0,99.0,9,9,9,2,3,0,0,0,1,1,1,0,0,0,0,0,0,1,9,9,9,9,9,4,2.0,9,2.0,999,9,9,1999,1.0,200.0,999,9.0,0.0,H,0.0,9.0,9.0,48,,,H,9,9,3
183143,0.09756,_A,2013,11,12,HU,4.0,1,9,1,2,3,2013,1,2.0,40-54,000-OWN COUNTRY,01-10,005-EU28,1,99,5.0,9,2,12,000-OWN COUNTRY,2012,6.0,0,1,9,2,2,1,0,3,3,3,3,3,0,30,0,0,98,0,9,40,3,1,7,1,9,99,9.0,9999,99.0,99.0,9,9,9,3,2,0,1,1,1,1,1,0,0,0,1,0,0,0,9,9,9,9,9,4,2.0,9,2.0,999,9,9,1979,1.0,900.0,999,9.0,0.0,M,0.0,9.0,9.0,9,,4.0,B,9,9,2
183147,0.05445,_A,2013,47,48,HU,4.0,1,9,5,2,11,2013,1,1.0,,005-EU28,11+,005-EU28,1,99,9.0,9,9,99,NOT APPLICABLE,9999,99.0,9,9,9,9,9,9,9,9,9,9,9,9,99,99,99,99,99,9,9,99,9,9,9,9,9,99,1.0,2011,,0.0,9,4,9,3,3,1,1,1,1,1,1,1,0,0,0,1,0,0,9,1,9,1,9,1,2.0,9,2.0,999,9,9,1973,2.0,999.0,999,3.0,0.0,M,0.0,9.0,9.0,999,7.0,99.0,9,9,9,1
